name,distance,stellar_magnitude,planet_type,discovery_year,mass_multiplier,mass_wrt,radius_multiplier,radius_wrt,orbital_radius,orbital_period,eccentricity,detection_method,clusters,centroid
Kepler-546 b,3326.0,14.325,Gas Giant,2016,39.1,Earth,0.624,Jupiter,0.0502,0.011225188,0.0,Transit,0,[2568.35918367]
Kepler-1244 b,3509.0,12.444,Super Earth,2016,2.39,Earth,1.35,Earth,0.0502,0.010130048,0.0,Transit,0,[2568.35918367]
HATS-50 b,2468.0,14.045,Gas Giant,2017,0.39,Jupiter,1.13,Jupiter,0.05046,0.010403832,0.516,Transit,0,[2568.35918367]
Kepler-217 d,3603.0,13.155,Super Earth,2016,2.3,Earth,1.32,Earth,0.0505,0.010677618,0.0,Transit,0,[2568.35918367]
Kepler-1398 c,2780.0,13.752,Super Earth,2016,1.08,Earth,1.03,Earth,0.051,0.011225188,0.0,Transit,0,[2568.35918367]
CoRoT-13 b,3748.0,15.005,Gas Giant,2010,1.308,Jupiter,0.885,Jupiter,0.051,0.0109514035,0.0,Transit,0,[2568.35918367]
Kepler-1595 b,2756.0,15.508,Super Earth,2016,2.04,Earth,1.23,Earth,0.051,0.012594113,0.0,Transit,0,[2568.35918367]
Kepler-1108 b,2504.0,15.132,Super Earth,2016,2.73,Earth,1.46,Earth,0.0511,0.0123203285,0.0,Transit,0,[2568.35918367]
Kepler-1623 b,2732.0,15.205,Super Earth,2016,2.27,Earth,1.31,Earth,0.0518,0.012046544,0.0,Transit,0,[2568.35918367]
Kepler-1721 b,2092.0,15.085,Neptune-like,2021,9.9,Earth,0.278,Jupiter,0.0519,0.012594113,0.0,Transit,0,[2568.35918367]
NGTS-16 b,2930.0,14.529,Gas Giant,2021,0.667,Jupiter,1.3,Jupiter,0.0523,0.013141684,0.0,Transit,0,[2568.35918367]
HATS-36 b,2794.0,14.364,Gas Giant,2018,3.216,Jupiter,1.153,Jupiter,0.0523,0.011498973,0.11,Transit,0,[2568.35918367]
Kepler-1215 b,2156.0,14.539,Super Earth,2016,1.98,Earth,1.22,Earth,0.0528,0.013141684,0.0,Transit,0,[2568.35918367]
Kepler-1328 b,2654.0,13.969,Terrestrial,2016,0.904,Earth,0.98,Earth,0.0529,0.0123203285,0.0,Transit,0,[2568.35918367]
Kepler-1728 b,2126.0,15.279,Neptune-like,2021,9.04,Earth,0.264,Jupiter,0.0535,0.013141684,0.0,Transit,0,[2568.35918367]
Kepler-981 b,2864.0,14.875,Neptune-like,2016,5.95,Earth,0.206,Jupiter,0.0535,0.0123203285,0.0,Transit,0,[2568.35918367]
Kepler-208 b,2529.0,13.561,Super Earth,2014,3.29,Earth,1.63,Earth,0.054,0.011498973,0.0,Transit,0,[2568.35918367]
Kepler-1054 b,3557.0,14.143,Neptune-like,2016,7.41,Earth,0.235,Jupiter,0.054,0.011772759,0.0,Transit,0,[2568.35918367]
Kepler-1658 b,2571.0,11.62,Gas Giant,2019,5.88,Jupiter,1.07,Jupiter,0.0544,0.010403832,0.06,Transit,0,[2568.35918367]
Kepler-914 b,2459.0,13.667,Super Earth,2016,2.48,Earth,1.38,Earth,0.0544,0.012046544,0.0,Transit,0,[2568.35918367]
Kepler-727 b,2713.0,15.453,Neptune-like,2016,6.94,Earth,0.226,Jupiter,0.0546,0.014236824,0.0,Transit,0,[2568.35918367]
Kepler-571 b,2361.0,14.951,Neptune-like,2016,7.46,Earth,0.236,Jupiter,0.0546,0.013141684,0.0,Transit,0,[2568.35918367]
Kepler-1818 b,3375.0,14.514,Super Earth,2021,3.58,Earth,1.714,Earth,0.055,0.012594113,0.0,Transit,0,[2568.35918367]
Kepler-160 b,3057.0,14.816,Super Earth,2014,3.59,Earth,1.715,Earth,0.05511,0.011772759,0.0,Transit,0,[2568.35918367]
Kepler-1829 b,2218.0,15.218,Neptune-like,2021,6.71,Earth,0.221,Jupiter,0.0559,0.014236824,0.0,Transit,0,[2568.35918367]
Kepler-663 b,3468.0,15.881,Neptune-like,2016,7.27,Earth,0.232,Jupiter,0.0559,0.0136892535,0.0,Transit,0,[2568.35918367]
Kepler-1890 b,1728.0,12.916,Terrestrial,2021,0.587,Earth,0.869,Earth,0.0563,0.013141684,0.0,Transit,0,[2568.35918367]
Kepler-915 b,2770.0,13.314,Super Earth,2016,2.86,Earth,1.5,Earth,0.0566,0.012594113,0.0,Transit,0,[2568.35918367]
Kepler-376 b,3011.0,13.86,Super Earth,2014,1.24,Earth,1.07,Earth,0.057,0.013415469,0.0,Transit,0,[2568.35918367]
Kepler-142 c,1790.0,13.277,Neptune-like,2014,8.55,Earth,0.255,Jupiter,0.057,0.013141684,0.0,Transit,0,[2568.35918367]
Kepler-1254 d,2032.0,15.541,Super Earth,2016,2.27,Earth,1.31,Earth,0.0575,0.015605749,0.0,Transit,0,[2568.35918367]
Kepler-1688 b,1851.0,14.142,Super Earth,2020,2.13,Earth,1.262,Earth,0.0577,0.015331964,0.0,Transit,0,[2568.35918367]
Kepler-164 b,2906.0,14.379,Super Earth,2014,2.57,Earth,1.41,Earth,0.058,0.0136892535,0.0,Transit,0,[2568.35918367]
NGTS-9 b,1987.0,12.868,Gas Giant,2019,2.9,Jupiter,1.07,Jupiter,0.058,0.012046544,0.06,Transit,0,[2568.35918367]
Kepler-734 b,3775.0,14.469,Neptune-like,2016,12.4,Earth,0.318,Jupiter,0.0583,0.01670089,0.0,Transit,0,[2568.35918367]
HATS-41 b,2406.0,12.678,Gas Giant,2018,9.7,Jupiter,1.33,Jupiter,0.0583,0.011498973,0.38,Transit,0,[2568.35918367]
Kepler-1693 c,2479.0,14.857,Terrestrial,2021,0.894,Earth,0.977,Earth,0.0588,0.014784395,0.0,Transit,0,[2568.35918367]
Kepler-1961 b,3400.0,15.809,Super Earth,2021,3.25,Earth,1.619,Earth,0.0588,0.015331964,0.0,Transit,0,[2568.35918367]
Kepler-561 c,2027.0,14.427,Neptune-like,2016,7.65,Earth,0.239,Jupiter,0.0593,0.014784395,0.0,Transit,0,[2568.35918367]
Kepler-1518 b,2947.0,13.374,Neptune-like,2016,9.53,Earth,0.272,Jupiter,0.0593,0.013963039,0.0,Transit,0,[2568.35918367]
Kepler-499 b,1816.0,14.63,Neptune-like,2016,5.35,Earth,2.17,Earth,0.0598,0.015331964,0.0,Transit,0,[2568.35918367]
K2-66 b,1676.0,11.71,Super Earth,2016,21.3,Earth,0.222,Jupiter,0.05983,0.013963039,0.0,Transit,0,[2568.35918367]
Kepler-301 c,2346.0,14.458,Super Earth,2014,2.39,Earth,1.35,Earth,0.06,0.014784395,0.0,Transit,0,[2568.35918367]
Kepler-57 b,2101.0,15.017,Gas Giant,2012,0.36183,Jupiter,2.19,Earth,0.06,0.015605749,0.0,Transit,0,[2568.35918367]
HATS-56 b,1841.0,11.477,Gas Giant,2019,0.602,Jupiter,1.688,Jupiter,0.06043,0.011772759,0.019,Transit,0,[2568.35918367]
Kepler-480 b,2765.0,13.23,Neptune-like,2016,8.15,Earth,0.248,Jupiter,0.0605,0.013415469,0.0,Transit,0,[2568.35918367]
Kepler-272 c,2902.0,14.811,Super Earth,2014,0.308,Jupiter,1.79,Earth,0.061,0.01670089,0.0,Transit,0,[2568.35918367]
Kepler-317 b,3068.0,15.665,Super Earth,2014,0.345,Jupiter,2.09,Earth,0.061,0.015058179,0.0,Transit,0,[2568.35918367]
Kepler-1572 b,3088.0,13.879,Terrestrial,2016,0.779,Earth,0.94,Earth,0.0614,0.015058179,0.0,Transit,0,[2568.35918367]
Kepler-495 c,2149.0,14.942,Super Earth,2021,1.98,Earth,1.219,Earth,0.0614,0.01615332,0.0,Transit,0,[2568.35918367]
Kepler-770 d,3035.0,14.852,Super Earth,2016,2.54,Earth,1.4,Earth,0.0616,0.011498973,0.0,Transit,0,[2568.35918367]
CoRoT-16 b,2389.0,16.052,Gas Giant,2011,0.535,Jupiter,1.17,Jupiter,0.0618,0.014784395,0.33,Transit,0,[2568.35918367]
Kepler-501 b,3671.0,14.886,Neptune-like,2016,17.1,Earth,0.384,Jupiter,0.0627,0.015331964,0.0,Transit,0,[2568.35918367]
WASP-184 b,2163.0,12.771,Gas Giant,2019,0.57,Jupiter,1.33,Jupiter,0.0627,0.014236824,0.0,Transit,0,[2568.35918367]
K2-355 b,1633.0,13.707,Neptune-like,2021,5.69,Earth,0.201,Jupiter,0.0632,0.015605749,0.0,Transit,0,[2568.35918367]
Kepler-638 b,3233.0,13.658,Super Earth,2016,4.01,Earth,1.83,Earth,0.0632,0.01670089,0.0,Transit,0,[2568.35918367]
Kepler-122 b,3352.0,14.403,Neptune-like,2014,6.08,Earth,0.209,Jupiter,0.064,0.015879534,0.0,Transit,0,[2568.35918367]
Kepler-285 c,2689.0,15.198,Super Earth,2014,1.46,Earth,1.12,Earth,0.064,0.016974675,0.0,Transit,0,[2568.35918367]
WASP-88 b,1708.0,11.388,Gas Giant,2014,0.42,Jupiter,1.46,Jupiter,0.06431,0.0136892535,0.0,Transit,0,[2568.35918367]
Kepler-1692 b,1928.0,14.674,Super Earth,2020,1.42,Earth,1.112,Earth,0.0646,0.016427105,0.0,Transit,0,[2568.35918367]
Kepler-1569 b,3084.0,14.123,Super Earth,2016,3.46,Earth,1.68,Earth,0.0654,0.015879534,0.0,Transit,0,[2568.35918367]
Kepler-1831 b,3436.0,15.158,Super Earth,2021,4.54,Earth,1.97,Earth,0.0655,0.015879534,0.0,Transit,0,[2568.35918367]
Kepler-1293 b,3354.0,13.377,Terrestrial,2016,0.871,Earth,0.97,Earth,0.0659,0.015331964,0.0,Transit,0,[2568.35918367]
Kepler-694 b,3337.0,15.284,Neptune-like,2016,8.25,Earth,0.25,Jupiter,0.0659,0.017522246,0.0,Transit,0,[2568.35918367]
Kepler-188 c,3159.0,14.719,Neptune-like,2014,10.3,Earth,0.285,Jupiter,0.066,0.016427105,0.0,Transit,0,[2568.35918367]
Kepler-796 b,2667.0,13.175,Super Earth,2016,2.24,Earth,1.3,Earth,0.0662,0.017522246,0.0,Transit,0,[2568.35918367]
Kepler-192 d,2126.0,14.308,Super Earth,2016,1.04,Earth,1.02,Earth,0.0668,0.01779603,0.0,Transit,0,[2568.35918367]
Kepler-1005 b,1852.0,13.371,Super Earth,2016,2.86,Earth,1.5,Earth,0.0669,0.01779603,0.0,Transit,0,[2568.35918367]
Kepler-1420 b,3439.0,15.894,Super Earth,2016,2.18,Earth,1.28,Earth,0.0671,0.0183436,0.0,Transit,0,[2568.35918367]
TOI-2567 b,1647.0,12.3,Gas Giant,2022,0.201,Jupiter,0.975,Jupiter,0.0672,0.016427105,0.0,Transit,0,[2568.35918367]
Kepler-402 c,2040.0,13.27,Super Earth,2014,3.05,Earth,1.56,Earth,0.068,0.01670089,0.0,Transit,0,[2568.35918367]
Kepler-292 d,3446.0,16.303,Neptune-like,2014,5.6,Earth,2.23,Earth,0.068,0.01943874,0.0,Transit,0,[2568.35918367]
Kepler-609 b,3477.0,14.96,Neptune-like,2016,11.2,Earth,0.299,Jupiter,0.0682,0.01779603,0.0,Transit,0,[2568.35918367]
Kepler-1724 b,3460.0,14.961,Neptune-like,2021,8.43,Earth,0.253,Jupiter,0.0683,0.01779603,0.0,Transit,0,[2568.35918367]
Kepler-1600 c,3363.0,16.076,Super Earth,2021,4.43,Earth,1.942,Earth,0.0689,0.019986311,0.0,Transit,0,[2568.35918367]
Kepler-319 c,1642.0,13.926,Neptune-like,2014,7.41,Earth,0.235,Jupiter,0.069,0.01889117,0.0,Transit,0,[2568.35918367]
Kepler-1070 b,3063.0,14.133,Super Earth,2016,3.64,Earth,1.73,Earth,0.0693,0.016974675,0.0,Transit,0,[2568.35918367]
WASP-172 b,1755.0,10.988,Gas Giant,2018,0.47,Jupiter,1.57,Jupiter,0.0694,0.015058179,0.0,Transit,0,[2568.35918367]
Kepler-913 c,3235.0,15.522,Neptune-like,2021,14.2,Earth,0.344,Jupiter,0.0699,0.01615332,0.0,Transit,0,[2568.35918367]
Kepler-299 c,3432.0,15.232,Neptune-like,2014,7.51,Earth,0.236,Jupiter,0.07,0.01889117,0.0,Transit,0,[2568.35918367]
CoRoTID 223977153 b,1881.0,13.626,Gas Giant,2017,0.15,Jupiter,0.57,Jupiter,0.071,0.0183436,0.0,Transit,0,[2568.35918367]
Kepler-346 b,3210.0,15.261,Neptune-like,2014,7.56,Earth,0.237,Jupiter,0.071,0.01779603,0.0,Transit,0,[2568.35918367]
Kepler-610 b,2759.0,14.816,Neptune-like,2016,16.3,Earth,0.374,Jupiter,0.0719,0.019164955,0.0,Transit,0,[2568.35918367]
Kepler-166 b,1969.0,14.857,Neptune-like,2014,5.77,Earth,0.203,Jupiter,0.072,0.021081451,0.0,Transit,0,[2568.35918367]
Kepler-273 c,2329.0,15.1,Super Earth,2014,4.58,Earth,1.98,Earth,0.073,0.021902807,0.0,Transit,0,[2568.35918367]
Kepler-150 c,2907.0,15.161,Neptune-like,2014,13.2,Earth,0.329,Jupiter,0.073,0.020260096,0.0,Transit,0,[2568.35918367]
Kepler-240 c,2436.0,15.953,Super Earth,2014,0.322,Jupiter,2.2,Earth,0.074,0.021902807,0.0,Transit,0,[2568.35918367]
Kepler-90b,2767.0,13.883,Super Earth,2013,2.27,Earth,1.31,Earth,0.074,0.019164955,0.0,Transit,0,[2568.35918367]
Kepler-713 b,3555.0,15.171,Neptune-like,2016,6.71,Earth,0.221,Jupiter,0.0748,0.020260096,0.0,Transit,0,[2568.35918367]
Kepler-948 b,2831.0,14.811,Super Earth,2016,4.08,Earth,1.85,Earth,0.0749,0.021355236,0.0,Transit,0,[2568.35918367]
Kepler-360 c,2858.0,15.011,Neptune-like,2014,5.06,Earth,2.1,Earth,0.075,0.019712524,0.0,Transit,0,[2568.35918367]
Kepler-1303 b,2929.0,14.854,Super Earth,2016,2.6,Earth,1.42,Earth,0.0751,0.020807665,0.0,Transit,0,[2568.35918367]
Kepler-660 b,1854.0,15.559,Neptune-like,2016,7.13,Earth,0.229,Jupiter,0.0759,0.025462013,0.0,Transit,0,[2568.35918367]
Kepler-825 c,2635.0,14.296,Super Earth,2016,4.04,Earth,1.84,Earth,0.0759,0.022450376,0.0,Transit,0,[2568.35918367]
Kepler-1616 b,3712.0,13.491,Super Earth,2016,1.04,Earth,1.02,Earth,0.0761,0.018617386,0.0,Transit,0,[2568.35918367]
Kepler-534 c,1861.0,13.387,Super Earth,2021,2.02,Earth,1.227,Earth,0.0761,0.020260096,0.0,Transit,0,[2568.35918367]
Kepler-85 b,2496.0,14.89,Super Earth,2012,4.54,Earth,1.97,Earth,0.0766,0.022724163,0.0,Transit,0,[2568.35918367]
Kepler-1370 c,3275.0,13.718,Super Earth,2016,2.15,Earth,1.27,Earth,0.0767,0.020260096,0.0,Transit,0,[2568.35918367]
Kepler-14 b,2603.0,12.003,Gas Giant,2011,8.4,Jupiter,1.136,Jupiter,0.0771,0.018617386,0.04,Transit,0,[2568.35918367]
Kepler-1400 b,2454.0,16.067,Super Earth,2016,3.26,Earth,1.62,Earth,0.0771,0.024914443,0.0,Transit,0,[2568.35918367]
Kepler-769 b,3815.0,14.984,Neptune-like,2016,8.85,Earth,0.261,Jupiter,0.0778,0.020260096,0.0,Transit,0,[2568.35918367]
Kepler-1291 b,2927.0,16.261,Super Earth,2016,3.39,Earth,1.66,Earth,0.0779,0.023545519,0.0,Transit,0,[2568.35918367]
Kepler-206 b,1939.0,13.507,Super Earth,2014,1.87,Earth,1.2,Earth,0.078,0.021355236,0.0,Transit,0,[2568.35918367]
Kepler-1321 b,2509.0,17.5054,Neptune-like,2016,21.5,Earth,0.439,Jupiter,0.0781,0.030390145,0.0,Transit,0,[2568.35918367]
Kepler-208 c,2529.0,13.561,Super Earth,2014,2.51,Earth,1.39,Earth,0.079,0.02053388,0.0,Transit,0,[2568.35918367]
Kepler-259 b,3269.0,15.378,Neptune-like,2014,8.25,Earth,0.25,Jupiter,0.079,0.022176592,0.0,Transit,0,[2568.35918367]
Kepler-170 b,2409.0,14.344,Gas Giant,2014,0.26,Jupiter,0.285,Jupiter,0.08,0.02162902,0.0,Transit,0,[2568.35918367]
Kepler-24 b,3774.0,15.04,Neptune-like,2011,1.6,Jupiter,0.214,Jupiter,0.08,0.022176592,0.0,Transit,0,[2568.35918367]
Kepler-1073 b,2642.0,14.749,Neptune-like,2016,5.9,Earth,0.205,Jupiter,0.0805,0.023819301,0.0,Transit,0,[2568.35918367]
Kepler-1274 b,2005.0,11.717,Super Earth,2016,2.6,Earth,1.42,Earth,0.0806,0.019164955,0.0,Transit,0,[2568.35918367]
Kepler-1806 b,3190.0,16.173,Neptune-like,2021,6.15,Earth,0.21,Jupiter,0.0813,0.024640657,0.0,Transit,0,[2568.35918367]
Kepler-1301 b,2787.0,15.656,Super Earth,2016,2.54,Earth,1.4,Earth,0.0815,0.024914443,0.0,Transit,0,[2568.35918367]
Kepler-391 b,2835.0,13.177,Neptune-like,2014,10.3,Earth,0.285,Jupiter,0.082,0.020260096,0.0,Transit,0,[2568.35918367]
Kepler-1298 b,1775.0,11.388,Super Earth,2016,2.27,Earth,1.31,Earth,0.082,0.01943874,0.0,Transit,0,[2568.35918367]
Kepler-1556 b,3081.0,15.651,Super Earth,2016,4.5,Earth,1.96,Earth,0.0829,0.024093088,0.0,Transit,0,[2568.35918367]
Kepler-317 c,3068.0,15.665,Super Earth,2014,3.61,Earth,1.72,Earth,0.083,0.024093088,0.0,Transit,0,[2568.35918367]
Kepler-107 d,1716.0,12.543,Super Earth,2014,3.8,Earth,0.86,Earth,0.08377,0.021902807,0.0,Transit,0,[2568.35918367]
Kepler-247 c,2165.0,15.199,Neptune-like,2014,15.7,Earth,0.365,Jupiter,0.084,0.025735795,0.0,Transit,0,[2568.35918367]
Kepler-178 b,2336.0,14.876,Neptune-like,2014,8.75,Earth,0.259,Jupiter,0.085,0.026283368,0.0,Transit,0,[2568.35918367]
Kepler-320 b,2696.0,13.494,Super Earth,2014,1.55,Earth,1.14,Earth,0.085,0.022997946,0.0,Transit,0,[2568.35918367]
Kepler-834 b,2068.0,16.211,Super Earth,2016,4.74,Earth,2.02,Earth,0.0862,0.036413416,0.0,Transit,0,[2568.35918367]
K2-358 b,1567.0,13.699,Neptune-like,2021,7.65,Earth,0.239,Jupiter,0.0863,0.030937715,0.0,Transit,0,[2568.35918367]
Kepler-115 c,2034.0,13.545,Neptune-like,2014,7.27,Earth,0.232,Jupiter,0.087,0.024640657,0.0,Transit,0,[2568.35918367]
Kepler-362 b,3557.0,14.608,Terrestrial,2014,0.615,Earth,0.88,Earth,0.087,0.028199865,0.0,Transit,0,[2568.35918367]
Kepler-1950 b,2274.0,14.845,Super Earth,2021,2.95,Earth,1.527,Earth,0.0871,0.02956879,0.0,Transit,0,[2568.35918367]
Kepler-1867 b,2220.0,13.549,Super Earth,2021,1.65,Earth,1.16,Earth,0.0872,0.027104722,0.0,Transit,0,[2568.35918367]
Kepler-641 b,3164.0,13.807,Super Earth,2016,4.08,Earth,1.85,Earth,0.0879,0.026009582,0.0,Transit,0,[2568.35918367]
Kepler-702 b,3236.0,15.437,Gas Giant,2016,0.194,Jupiter,0.818,Jupiter,0.088,0.028747434,0.0,Transit,0,[2568.35918367]
Kepler-1378 b,1652.0,16.5497,Neptune-like,2016,5.48,Earth,2.2,Earth,0.0885,0.03285421,0.0,Transit,0,[2568.35918367]
Kepler-1845 b,2318.0,16.117,Neptune-like,2021,6.52,Earth,0.218,Jupiter,0.0885,0.03175907,0.0,Transit,0,[2568.35918367]
Kepler-1679 b,2966.0,15.327,Super Earth,2020,4.93,Earth,2.069,Earth,0.0892,0.026830938,0.0,Transit,0,[2568.35918367]
Kepler-338 e,1803.0,12.19,Super Earth,2014,8.5,Earth,1.56,Earth,0.0893,0.025462013,0.05,Transit Timing Variations,0,[2568.35918367]
Kepler-1487 b,3310.0,13.6,Neptune-like,2016,5.18,Earth,2.13,Earth,0.0898,0.019986311,0.0,Transit,0,[2568.35918367]
CoRoT-4 b,2370.0,13.652,Gas Giant,2008,0.72,Jupiter,1.19,Jupiter,0.09,0.025188226,0.0,Transit,0,[2568.35918367]
Kepler-1221 b,2980.0,15.909,Super Earth,2016,4.19,Earth,1.88,Earth,0.0906,0.03285421,0.0,Transit,0,[2568.35918367]
K2-15 b,1611.0,14.758,Neptune-like,2015,6.71,Earth,0.221,Jupiter,0.091,0.03230664,0.0,Transit,0,[2568.35918367]
Kepler-393 b,2875.0,13.258,Super Earth,2014,2.21,Earth,1.29,Earth,0.091,0.025188226,0.0,Transit,0,[2568.35918367]
Kepler-1477 b,2221.0,14.72,Super Earth,2016,1.76,Earth,1.18,Earth,0.0911,0.03175907,0.0,Transit,0,[2568.35918367]
Kepler-1765 b,2494.0,15.04,Neptune-like,2021,6.78,Earth,0.223,Jupiter,0.0917,0.028473647,0.0,Transit,0,[2568.35918367]
Kepler-307 b,1878.0,14.149,Neptune-like,2013,7.44,Earth,0.217,Jupiter,0.0917,0.028473647,0.0,Transit,0,[2568.35918367]
Kepler-184 b,1991.0,14.42,Neptune-like,2014,6.17,Earth,0.211,Jupiter,0.092,0.029295003,0.0,Transit,0,[2568.35918367]
Kepler-336 c,2508.0,13.677,Neptune-like,2014,5.06,Earth,2.1,Earth,0.092,0.026283368,0.0,Transit,0,[2568.35918367]
Kepler-337 c,2212.0,12.799,Super Earth,2014,4.86,Earth,2.05,Earth,0.093,0.026557151,0.0,Transit,0,[2568.35918367]
Kepler-1639 b,3364.0,14.593,Neptune-like,2016,7.18,Earth,0.23,Jupiter,0.0932,0.027104722,0.0,Transit,0,[2568.35918367]
Kepler-69 b,2383.0,13.866,Neptune-like,2013,5.65,Earth,0.2,Jupiter,0.094,0.037508555,0.16,Transit,0,[2568.35918367]
Kepler-1937 b,2952.0,14.163,Neptune-like,2021,9.39,Earth,0.27,Jupiter,0.0943,0.026557151,0.0,Transit,0,[2568.35918367]
Kepler-1879 b,2046.0,12.825,Super Earth,2021,4.92,Earth,2.065,Earth,0.0953,0.02902122,0.0,Transit,0,[2568.35918367]
Kepler-465 b,1804.0,12.651,Neptune-like,2016,9.01,Earth,0.263,Jupiter,0.0953,0.027104722,0.0,Transit,0,[2568.35918367]
Kepler-1034 b,2135.0,15.269,Neptune-like,2016,5.73,Earth,0.202,Jupiter,0.0965,0.033127997,0.0,Transit,0,[2568.35918367]
Kepler-735 b,2267.0,15.492,Neptune-like,2016,9.01,Earth,0.263,Jupiter,0.0965,0.031485286,0.0,Transit,0,[2568.35918367]
K2-98 b,1692.0,12.216,Neptune-like,2016,32.2,Earth,0.464,Jupiter,0.0974,0.027652293,0.0,Transit,0,[2568.35918367]
Kepler-1287 b,3273.0,15.216,Super Earth,2016,2.99,Earth,1.54,Earth,0.0976,0.031485286,0.0,Transit,0,[2568.35918367]
Kepler-679 b,3008.0,15.771,Neptune-like,2016,9.32,Earth,0.269,Jupiter,0.0983,0.03394935,0.0,Transit,0,[2568.35918367]
Kepler-1133 b,2457.0,14.785,Super Earth,2016,4.54,Earth,1.97,Earth,0.0983,0.03175907,0.0,Transit,0,[2568.35918367]
Kepler-187 c,3728.0,14.297,Neptune-like,2014,7.61,Earth,0.238,Jupiter,0.099,0.02902122,0.0,Transit,0,[2568.35918367]
Kepler-23 c,2726.0,13.567,Neptune-like,2011,2.7,Jupiter,0.285,Jupiter,0.099,0.029295003,0.02,Transit,0,[2568.35918367]
Kepler-980 b,3136.0,14.221,Neptune-like,2016,7.61,Earth,0.238,Jupiter,0.1005,0.03175907,0.0,Transit,0,[2568.35918367]
Kepler-417 b,3177.0,15.864,Super Earth,2014,11.0,Earth,0.206,Jupiter,0.1006,0.033675566,0.0,Transit Timing Variations,0,[2568.35918367]
Kepler-60 d,3344.0,13.95,Neptune-like,2012,4.16,Earth,1.99,Earth,0.1012,0.032580424,0.0,Transit,0,[2568.35918367]
Kepler-836 b,3197.0,14.672,Neptune-like,2016,7.9,Earth,0.244,Jupiter,0.1013,0.031211497,0.0,Transit,0,[2568.35918367]
Kepler-404 b,2650.0,15.479,Super Earth,2014,2.15,Earth,1.27,Earth,0.102,0.03230664,0.0,Transit,0,[2568.35918367]
Kepler-402 e,2040.0,13.27,Super Earth,2014,2.73,Earth,1.46,Earth,0.102,0.030663928,0.0,Transit,0,[2568.35918367]
Kepler-183 c,3427.0,14.993,Super Earth,2014,35.7,Earth,0.203,Jupiter,0.103,0.03175907,0.0,Transit,0,[2568.35918367]
Kepler-1917 b,2965.0,15.474,Super Earth,2021,4.23,Earth,1.89,Earth,0.103,0.035318274,0.0,Transit,0,[2568.35918367]
Kepler-830 b,3660.0,14.88,Super Earth,2016,3.53,Earth,1.7,Earth,0.1033,0.030937715,0.0,Transit,0,[2568.35918367]
Kepler-1021 b,2642.0,15.207,Neptune-like,2016,6.04,Earth,0.208,Jupiter,0.1034,0.036960986,0.0,Transit,0,[2568.35918367]
Kepler-59 b,3794.0,14.467,Super Earth,2012,1.37,Earth,1.1,Earth,0.104,0.032580424,0.0,Transit,0,[2568.35918367]
Kepler-284 b,3366.0,15.944,Neptune-like,2014,5.65,Earth,0.2,Jupiter,0.104,0.034770705,0.0,Transit,0,[2568.35918367]
Kepler-325 c,2685.0,15.175,Neptune-like,2014,6.99,Earth,0.227,Jupiter,0.105,0.03504449,0.0,Transit,0,[2568.35918367]
Kepler-349 c,3069.0,14.915,Super Earth,2014,4.5,Earth,1.96,Earth,0.105,0.03340178,0.0,Transit,0,[2568.35918367]
Kepler-24 c,3774.0,15.04,Neptune-like,2011,1.6,Jupiter,0.25,Jupiter,0.106,0.033675566,0.0,Transit,0,[2568.35918367]
Kepler-193 b,3292.0,14.712,Neptune-like,2014,6.3,Earth,0.213,Jupiter,0.106,0.031211497,0.0,Transit,0,[2568.35918367]
Kepler-363 d,2488.0,13.472,Super Earth,2014,4.86,Earth,2.05,Earth,0.107,0.032580424,0.0,Transit,0,[2568.35918367]
Kepler-270 b,3095.0,13.9,Super Earth,2014,4.7,Earth,2.01,Earth,0.107,0.031485286,0.0,Transit,0,[2568.35918367]
Kepler-324 e,1636.0,14.222,Super Earth,2021,4.81,Earth,2.039,Earth,0.1074,0.03832991,0.0,Transit,0,[2568.35918367]
Kepler-1602 b,2054.0,13.362,Super Earth,2016,2.36,Earth,1.34,Earth,0.1074,0.030663928,0.0,Transit,0,[2568.35918367]
Kepler-29 c,2716.0,15.547,Neptune-like,2011,4.5,Earth,0.209,Jupiter,0.1087,0.036413416,0.0,Transit,0,[2568.35918367]
Kepler-545 b,2668.0,14.205,Neptune-like,2016,7.7,Earth,0.24,Jupiter,0.1087,0.03613963,0.0,Transit,0,[2568.35918367]
Kepler-1079 b,1928.0,12.78,Super Earth,2016,3.29,Earth,1.63,Earth,0.1092,0.03613963,0.0,Transit,0,[2568.35918367]
Kepler-389 c,2664.0,15.769,Super Earth,2014,2.73,Earth,1.46,Earth,0.11,0.039698835,0.0,Transit,0,[2568.35918367]
Kepler-206 c,1939.0,13.507,Super Earth,2014,3.78,Earth,1.77,Earth,0.111,0.035865847,0.0,Transit,0,[2568.35918367]
Kepler-310 b,1965.0,14.376,Super Earth,2014,1.81,Earth,1.19,Earth,0.111,0.038056124,0.0,Transit,0,[2568.35918367]
Kepler-693 b,3756.0,16.7286,Gas Giant,2016,0.232,Jupiter,0.908,Jupiter,0.1121,0.042162903,0.0,Transit,0,[2568.35918367]
KOI-1599.02,3691.0,14.795,Super Earth,2019,9.0,Earth,1.9,Earth,0.112293,0.037234772,0.01,Transit,0,[2568.35918367]
Kepler-147 b,3399.0,14.134,Super Earth,2014,2.96,Earth,1.53,Earth,0.113,0.034496922,0.0,Transit,0,[2568.35918367]
Kepler-215 c,1585.0,13.678,Super Earth,2014,3.78,Earth,1.77,Earth,0.113,0.040246405,0.0,Transit,0,[2568.35918367]
